,Unnamed: 0,tweet,label
2085,2085,gempa baratlaut halmaherabarat malut tidak potensi tsunami bmkg,gempatsunami
2086,2086,libat anak unjuk rasa ujung rusuh lalu patut sesal http wbibdm,non_gempatsunami
2087,2087,gempa guncang bal potensi tsunami twitter vrjcnrhad,gempatsunami
2088,2088,update tangan bencana gempa bumi tsunami sulawesi tengah oktober sultengbangkit prayforpalu prayfordonggala siapuntukselamat budayasadarbencana twitter bocsueubw,gempatsunami
2089,2089,perintah gerak cepat tangan pasca gempa tsunami http dlvr qmjhg,gempatsunami
2090,2090,lebaran angkasa pura tumpang pesawat tembus juta,non_gempatsunami
2091,2091,gempa baratlaut poso sulteng tidak potensi tsunami bmkg,gempatsunami
2092,2092,piero jual kaos bantu korban gempa tsunami jepang http ffbsb,gempatsunami
2093,2093,gempa guncang lebak potensi tsunami http dlvr,gempatsunami
2094,2094,korban gempa tsunami butuh listrik bahan bakar,gempatsunami
2095,2095,rentet bencana alam landa indonesia lama tahun mulai gempa lombok tsunami palu hingga puting beliung bogor http dlvr qvsnc,gempatsunami
2096,2096,cara uji benar khasiat tambah oktan bensin,non_gempatsunami
2097,2097,gempa timurlaut lombokutara potensi tsunami bmkg twitter mcributksw,gempatsunami
2098,2098,gempa guncang aceh papua potensi tsunami http jatur,gempatsunami
2099,2099,operation foreign airlines indonesia should studied offer more competitive ticket prices says mister luhut http iewzy,non_gempatsunami
2100,2100,berita bola solskjaer desak pecah rekor transfer http kcmro,non_gempatsunami
2101,2101,tenteng buku great shifting rommy periksa http iypto,non_gempatsunami
2102,2102,siap jepang hadap potensi gempa dahsyat tsunami meter http dlvr qtgq,gempatsunami
2103,2103,tatjana saphira lebih syukur hidup usai bencana gempa tsunami palu twitter ngbkanego,gempatsunami
2104,2104,gempa jadi jayapura potensi tsunami http fzkjn,gempatsunami
2105,2105,viral china airlines jual tiket pesawat rute jakarta makassar http fvqwb,non_gempatsunami
2106,2106,gempa baratlaut poso sulteng potensi tsunami bmkg twitter fqozdbjr,gempatsunami
2107,2107,update tangan gempa tsunami donggala sulteng oktober prayforpalu prayfordonggala sultengbangkit siapuntukselamat budayasadarbencana twitter dumahxystu,gempatsunami
2108,2108,buka platform donasi korban gempa tsunami sulawesi tengah http dlvr qnlhkg,gempatsunami
2109,2109,jaksa kata beri uang sebut bisyaroh menteri agama lukman hakim saifuddin ilegal,non_gempatsunami
2110,2110,laju ihsg gerak level suppo level tinggi,non_gempatsunami
2111,2111,gelar profesor sandang amien rais hilang sejak pensiun dini atas minta sendiri https tirto,non_gempatsunami
2112,2112,gempa baratlaut panjang potensi tsunami bmkg twitter urexzaogfq,gempatsunami
2113,2113,ingat dini cuaca wilayah sulawesi tengah juni bmkg lengkap klik taut ikut,non_gempatsunami
2114,2114,aksi laku christchruch orang tewas,non_gempatsunami
2115,2115,perintah indonesia bisa sendiri pulih kondisi palu donggala sulawesi tengah pasca guncang gempa tsunami pekan lalu pintu buka pihak luar ingin bantu https tirto,gempatsunami
2116,2116,guru honorer kategori palopo selip korban gempa tsunami palu donggala sigi biromaru http dlvr qlvwtk,gempatsunami
2117,2117,acara madi kata periksa batal lantar sidik ada tempat,non_gempatsunami
2118,2118,kivlan minta lindung hukum wiranto petinggi http wyysgt,non_gempatsunami
2119,2119,gempa baratlaut kota sabang aceh potensi tsunami bmkg twitter azqliacr,gempatsunami
2120,2120,foto dampak gempa tsunami donggala palu http dlvr qllpd,gempatsunami
2121,2121,gempa guncang jayapura potensi tsunami http detik vdnbp,gempatsunami
2122,2122,baca ancam gempa bumi tsunami pesisir selatan twitter peookoax,gempatsunami
2123,2123,gempa lombok potensi tsunami warga kuta aktivitas normal http dlvr qdtkh,gempatsunami
2124,2124,gempa baratdaya malaka potensi tsunami bmkg twitter xussqmr,gempatsunami
2125,2125,nganjuk tuding penyalahgunaan anggar milu betul jadi twitter pidamimsuy,non_gempatsunami
2126,2126,pusat gempa pada timur laut donggala sulawesi tengah gempa bumi potensi tsunami bmkg mengaktivasi ingat dini tsunami status siaga tinggi potensi tsunami meter pantai donggala barat gempa bumi,gempatsunami
2127,2127,politikus aku partai bahas pindah koalisi,non_gempatsunami
2128,2128,rasa gempa warga buru khawatir tsunami http afol,gempatsunami
2129,2129,hanya berangkat nasabah namun penuh butuh moda transportasi para santri pasti rindu kampung halaman,non_gempatsunami
2130,2130,tsunami gempa jepang besar tahun http,gempatsunami
2131,2131,perintah provinsi jawa timur kirim bantu dana banyak miliar bantu korban gempa tsunami palu donggala,gempatsunami
2132,2132,gempa magnitudo guncang papua nugini gempa sebut potensi tsunami,gempatsunami
2133,2133,brenton tarrant senyum aku salah http rjwnh,non_gempatsunami
2134,2134,jadwal layan lama libur lebaran,non_gempatsunami
2135,2135,laku pertamina aman pasok,non_gempatsunami
2136,2136,gempa guncang nias selatan potensi tsunami twitter zcvurlcvs,gempatsunami
2137,2137,jalar pasar ujung berung duga asal arus pendek buah kios buah buah http manl,non_gempatsunami
2138,2138,butuh desak perlu ungsi gempa tsunami,gempatsunami
2139,2139,ingat dini tsunami akhir satu usai gempa sulteng,gempatsunami
2140,2140,pekan raya jakarta kaum milenial kesengsem honda cbrrr,non_gempatsunami
2141,2141,gojek target ribu transaksi food posko mudik,non_gempatsunami
2142,2142,sah hasil nyata unggul paslon jokowi unggul prabowo dua kali tahun jokowi hasil unggul provinsi suara https tirto dtcf,non_gempatsunami
2143,2143,masuk podium quartarato langsung kantong poin lengser vinales posisi http dlvr rjvc,non_gempatsunami
2144,2144,gempa susul gempa magnitudo lokasi baratlaut lomboktimur tidak potensi tsunami bmkg sumber infobmkg,gempatsunami
2145,2145,mudik berapa cepat ideal laju jalan,non_gempatsunami
2146,2146,video dampak gempa tsunami warga palu antre http dlvr qmwcm,gempatsunami
2147,2147,respons kemenkes kominfo blokir konten iklan rokok internet,non_gempatsunami
2148,2148,tinggi potensi pasar domestik putar uang industri aviasi indonesia jelas tarik minat maskapai asing undang maskapai asing saing rute domestik indonesia jadi solusi bijak https tirto ecgv,non_gempatsunami
2149,2149,gempa guncang jawa selatan ingat tsunami aktif bmkg lapor gempa bumi https hksuclk,gempatsunami
2150,2150,gempa baratdaya ternate malut potensi tsunami bmkg twitter oreirzhe,gempatsunami
2151,2151,bulog yakin layan persen terima bantu pangan tunai,non_gempatsunami
2152,2152,biasa urus ketemu kolega bisnis sekaligus check sehat http kbbag,non_gempatsunami
2153,2153,diet vegan populer orang dewasa sayang beberapa kali paksa bayi padahal bayi perlu banyak nutrisi diet vegan potensi malnutrisi kurang berat badan hingga mati bayi https tirto,non_gempatsunami
2154,2154,gempa guncang ambon potensi tsunami http dlvr pyvrm,gempatsunami
2155,2155,gempa timurlaut lombokutara potensi tsunami bmkg twitter pghalkvp,gempatsunami
2156,2156,bmkg gempa bengkulu potensi tsunami twitter wgomtlny,gempatsunami
2157,2157,anak anak rentan jadi korban keras juga jadi laku baik laki laki perempuan peran orang mesti jalan maksimal salah satu nali pribadi anak dalam utuh twitter duibfgnqf,non_gempatsunami
2158,2158,gempa landa meksiko tsunami besar menghadang,gempatsunami
2159,2159,gempa baratdaya malukutenggarab tidak potensi tsunami bmkg,gempatsunami
2160,2160,ingat dini cuaca wilayah sulawesi tenggara juni bmkg lengkap klik taut ikut,non_gempatsunami
2161,2161,presidential vice presidential candidate pair jokowi designated special powers advocates http ibyvjt,non_gempatsunami
2162,2162,pajero spo fortuner ganggu nissan terra,non_gempatsunami
2163,2163,arus balik stasiun gambir pantau padat,non_gempatsunami
2164,2164,putus laku regulasi ojol tuju mitra driver,non_gempatsunami
2165,2165,izin usaha investor belit ombudsman datang pemkab madiun,non_gempatsunami
2166,2166,prancis gasak andorra skor kualifikasi piala eropa juni kylian mbappe cetak gol http kjjii,non_gempatsunami
2167,2167,orang balik lewat bandara soemarmo,non_gempatsunami
2168,2168,turut cnet hapus daftar aplikasi baru akan hemat masa pakai baterai baik smartphone android maupun iphone kumparantech twitter kxgpokz,non_gempatsunami
2169,2169,gempa tsunami tunda hadir ipad jepang detikinet,gempatsunami
2170,2170,gempa susul guncang ambon potensi tsunami twitter cdthfwmuz,gempatsunami
2171,2171,ingat dini cuaca wilayah pulau bangka belitung juni bmkg lengkap klik taut ikut,non_gempatsunami
2172,2172,bambang widjojanto baca gugat pilpres versi baik http wqyos,non_gempatsunami
2173,2173,gempa magnitudo landa donggala sulawesi tengah potensi tsunami bmkg akhir nyata ingat dini tsunami akhir topnews twitter hrvfyspw,gempatsunami
2174,2174,tsunami akibat gempa cile bikin australia panik http adav,gempatsunami
2175,2175,warga minta tetap tenang gempa sebut potensi timbul tsunami http dlvr rfsm,gempatsunami
2176,2176,tragedi gempa tsunami donggala jadi beberapa waktu lalu sisa duka para korban bantu saudara agar bangkit susun demi masa depan lebih baik ikan donasi twitter edchrsawr,gempatsunami
2177,2177,modif land rover defender jadi jangkung mesin ganas,non_gempatsunami
2178,2178,gempa besar goyang tawa potensi jadi tsunami jadi pukul gempamentawai,gempatsunami
2179,2179,gempa baratdaya bandaaceh aceh tidak potensi tsunami bmkg,gempatsunami
2180,2180,airasia buka rahasia balik harga tiket pesawat jangkau,non_gempatsunami
2181,2181,data ulang pilih hingga sulteng usai gempa tsunami,gempatsunami
2182,2182,cara owabong purbalingga bantu korban gempa tsunami palu http sgsn,gempatsunami
2183,2183,sedang ramai baca http qtjehp,non_gempatsunami
2184,2184,airlangga hartarto golkar bahas jatah menteri putus http igzyt,non_gempatsunami
2185,2185,gempa baratdaya sumbatimur tidak potensi tsunami bmkg,gempatsunami
2186,2186,jumlah titik rawan jadi ancam mudik susur jalan arteri jalan jawa barat jawa tengah hingga jawa timur http hdzbkq,non_gempatsunami
2187,2187,siap manja army seluruh dunia rilis mobile game http mcuy,non_gempatsunami
2188,2188,pekan usai gempa tsunami warga palu takut rumah http dlvr qnbwkc,gempatsunami
2189,2189,gempa guncang ambon potensi tsunami twitter alqaesdpo,gempatsunami
2190,2190,gempa baratdaya sumbabarat potensi tsunami bmkg twitter zxyhe,gempatsunami
2191,2191,bmkg catat gempa dalam kilometer gempa sebut potensi tsunami gempa bumi,gempatsunami
2192,2192,gempa tenggara tawa sumbar potensi tsunami bmkg twitter lonikbq,gempatsunami
2193,2193,gempa dekat kota tual malu potensi tsunami twitter cfcutrfmex,gempatsunami
2194,2194,prabowo subianto ziarah makam mertua soeharto hartinah astana giribangun karanganyar http wbhnus,non_gempatsunami
2195,2195,macet kerap jadi jalur puncak akibat padat kendara perlu solusi cepat http wzvj,non_gempatsunami
2196,2196,gempa bumi kuat magnitudo jadi pulau saparua malu tengah potensi tsunami,gempatsunami
2197,2197,amerika serikat cemas turki beli rusia http xfpreo,non_gempatsunami
2198,2198,bmkg nyata gempa guncang malang potensi tsunami http tnjsb,gempatsunami
2199,2199,sayur yang persegi hitam sayur mayur siapa tokoh kamisantay kali twitter gvrzps,non_gempatsunami
2200,2200,hukum prabowo sebut perintah jokowi gaya orde baru http knonl,non_gempatsunami
2201,2201,gempa bengkulu siaga tsunami malam http ifuht,gempatsunami
2202,2202,batas angkut barang panjang usaha truk rugi,non_gempatsunami
2203,2203,gabung gareth bale langsung jadi starter http rjrcth,non_gempatsunami
2204,2204,ingat dini cuaca wilayah kalimantan barat juni bmkg lengkap klik taut ikut,non_gempatsunami
2205,2205,gempa guncang pulau mariana potensi tsunami http detik azstt,gempatsunami
2206,2206,istilah baru banyak muncul dunia maya tunjuk ekspresi lihat kini publisherstory,non_gempatsunami
2207,2207,gempa baratdaya meulaboh potensi tsunami http twitpic mbjhq,gempatsunami
2208,2208,ford hengkang rusia pabrik jual,non_gempatsunami
2209,2209,ingat dini cuaca wilayah lampung juni bmkg lengkap klik taut ikut,non_gempatsunami
2210,2210,gempa tepat jadi pukul bmkg tegas gempa kali potensi tsunami http cquy,gempatsunami
2211,2211,gempa guncang malu potensi tsunami twitter oirrqtty,gempatsunami
2212,2212,ingat dini cuaca wilayah malu juni bmkg lengkap klik taut ikut,non_gempatsunami
2213,2213,netizens punya info soal jual beli trenggiling ilegal dunia online data info tarik sila hubung https pangolinreports,non_gempatsunami
2214,2214,aku salah brenton tarrant lalu acara sidang,non_gempatsunami
2215,2215,ekor kelompok gajah masuk camat rumbai pekanbaru kata kepala bidang wilayah bbksda riau heru sutmantoro,non_gempatsunami
2216,2216,unik foto raya hari raya idul fitri salah orang netizen twitter juisseqb,non_gempatsunami
2217,2217,gempa tenggara sumbawabarat potensi tsunami bmkg twitter bvmmrjrs,gempatsunami
2218,2218,benfica ban lapor nyata sedang negosiasi jual joao felix altelico madrid,non_gempatsunami
2219,2219,gempa timurlaut karangasem bal potensi tsunami bmkg twitter pjfudhawa,gempatsunami
2220,2220,amin kira bagus imbau arti memang seperti positif http xhxxr,non_gempatsunami
2221,2221,klaim jadi target bunuh moeldoko kawal personel kopassus,non_gempatsunami
2222,2222,rumah kerabat sahetapy palu sulawesi tengah rusak akibat gempa kuat magnitudo ikut gelombang tsunami jumat http dlvr qlvlx,gempatsunami
2223,2223,gempa magnitudo yogyakarta potensi tsunami http dlvr qhnqh,gempatsunami
2224,2224,wilayah siaga tsunami akibat gempa malu utara twitter olzacbr,gempatsunami
2225,2225,gempa baratdaya malukutengah potensi tsunami bmkg twitter oqyiwwviks,gempatsunami
2226,2226,ingat dini cuaca wilayah kalimantan barat juni bmkg lengkap klik taut ikut,non_gempatsunami
2227,2227,arus balik contraflow terap cikampek malam,non_gempatsunami
2228,2228,kreativitas gustiwana buat banyak orang decak kagum baru rilis buah lagu lirik nyanyi andika mahesa,non_gempatsunami
2229,2229,sangka rusuh senjata rusuh aku bangun rumah atas tanah beri orang http wcyfj,non_gempatsunami
2230,2230,polisi nyata kivlan habil marati orang mantan anggota mawar libat rusuh tel korban http wiak,non_gempatsunami
2231,2231,minggu analisis economist tulis artikel judul wrong cara salah menang media inggris tuduh jokowi curang http rgjcd,non_gempatsunami
2232,2232,lama sembilan jokowi datang lima titik posko ungsi wilayah runtuh akibat gempa tsunami sulawesi tengah pekan lalu http dlvr qmdbm,gempatsunami
2233,2233,bivitri tanya tanya petitum benar benar susun hukum oleh prabowo sandiaga bagai mohon principal http dlvr rhgrs,non_gempatsunami
2234,2234,gempa bumi magnitudo guncang kabupaten malu tenggara barat malu gempa potensi tsunami,gempatsunami
2235,2235,rasa bukan soal tahun saya rasa narasi seluruh tuntut hiperbola besar besarin didramatisir kata ratna sarumpaet http marjus,non_gempatsunami
2236,2236,jajal nyaman kereta sleeper luxury banderol harga promo besar http vvrmtb,non_gempatsunami
2237,2237,pertamina kirim mobil tangki mobil tangki avtur lokasi gempa tsunami donggala palu sulawesi tengah liputansctv twitter wqqffcbjbb,gempatsunami
2238,2238,siaga bencana deteksi gempa tsunami aktif http,gempatsunami
2239,2239,weibing cara buka bicara rencana usaha kuasa pasar dunia twitter rmkkwuqdan,non_gempatsunami
2240,2240,gempa banten potensi tsunami twitter xtnaobdewu,gempatsunami
2241,2241,gempa tsunami sulawesi tengah jadi perhati publik baik maupun luar negeri akhir september,gempatsunami
2242,2242,ingat dini cuaca wilayah kalimantan tengah juni bmkg lengkap klik taut ikut,non_gempatsunami
2243,2243,wali kota surabaya laku koordinasi para ahli antisipasi potensi gempa tsunami surabaya cegah cara alami http dlvr qnghqh,gempatsunami
2244,2244,bmkg cabut potensi tsunami gempa aceh http xrozmi,gempatsunami
2245,2245,korea utara serang babi http zwxj,non_gempatsunami
2246,2246,kemenhub bantah tumpang tunggu,non_gempatsunami
2247,2247,twitter pqcpjatl,non_gempatsunami
2248,2248,arus balik kemenhub minta operator kapal patuh larang layar cuaca buruk,non_gempatsunami
2249,2249,gempa guncang donggala picu gelombang tsunami palu gempa besar sebut prayfordonggala prayforpalu,gempatsunami
2250,2250,ingat dini cuaca wilayah kalimantan barat juni bmkg lengkap klik taut ikut,non_gempatsunami
2251,2251,bmkg sebut potensi cuaca buruk arus balik lebaran,non_gempatsunami
2252,2252,foto amin kirim bantu korban gempa tsunami palu http dlvr qmyklw,gempatsunami
2253,2253,bmkg prediksi gelombang tsunami timbul akibat gempa kaledonia baru skala lokal,gempatsunami
2254,2254,gempa tenggara sumbawa tidak potensi tsunami bmkg,gempatsunami
2255,2255,lalu melly anto bangun usaha keranjang bal bagai destinasi wisata belanja pulau dewata http dlvr rlby,non_gempatsunami
2256,2256,cerdas anak kotagede lihat sejak lawang hasil kuasa alfiah karya ibnu malik matan sullam buku logika aristoteles terjemah bahasa arab usia amat muda alilmunuurun https tirto,non_gempatsunami
2257,2257,viral deddy mizwar syukur sinetron cari tuhan sukses tahan hingga tahun layar televisi http weai,non_gempatsunami
