,tweet,label
1522,"Akibat Perang Dagang, Harley-Davidson Akan Bangun Pabrik di Eropa https://otomotif.tempo.co/read/1212266/akibat-perang-dagang-harley-davidson-akan-bangun-pabrik-di-eropa?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
1523,"#Liputan6Berbagi  Yuk, Berdonasi Bersama KLY Universe untuk Korban Gempa dan Tsunami Palu.  https://goo.gl/u5BgBW  @kitabisacom pic.twitter.com/HetZJvtIp1",gempatsunami
1524,Gempa terjadi pada pukul 14.36 WITA dan tidak berpotensi tsunami.  https://kumparan.com/@kumparannews/gempa-5-0-m-getarkan-melonguane-kepulauan-talaud-sulut-1554360568366398801?utm_source=dlvr.it&utm_medium=twitter …,gempatsunami
1525,5)Gempa tidak terasa di Timor Tengah Selatan.Gempa tidak berpotensi tsunami. Tidak ada laporan kerusakan akibat gempa.,gempatsunami
1526,"Don Bosco Selamun: tidak lama, kurang lebih setahun. https://metro.tempo.co/read/1210420/jerry-d-gray-tersangka-hoax-pernah-jadi-kameramen-metro-tv?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=Metro_Robb …",non_gempatsunami
1527,"Dakota Johnson dan Chris Martin tiba-tiba dikabarkan putus. Padahal, selama ini mereka tampak akur-akur saja. https://hot.detik.com/celeb/d-4589399/tak-siap-punya-anak-dakota-johnson-pilih-putus-dari-chris-martin?utm_term=echobox&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1560770344 …",non_gempatsunami
1528,"Top 3 Berita Hari Ini: Barang Impian Jihan, Anak Korban Gempa Tsunami Palu  http://bit.ly/2R1NcrX",gempatsunami
1529,"Gempa 5,1 Magnitudo Guncang Wakatobi, Tidak Berpotensi Tsunami  http://bit.ly/2Evs6Nw",gempatsunami
1530,"Donasi untuk korban bencana gempa dan tsunami di Sulteng dilakukan melalui pengumpulan kertas bekas, yang hasil penjualannya disalurkan lewat PMI.  http://dlvr.it/QmMCMc",gempatsunami
1531,"Gempa bumi bermagnitudo 5,2 mengguncang Maluku Tenggara Barat. Gempa tersebut tidak berpotensi tsunami.  https://news.detik.com/berita/d-4502021/gempa-magnitudo-52-guncang-maluku-tenggara-barat?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1554733149 …",gempatsunami
1532,"Versi pertama berasal dari Legenda Roro Jonggrang, versi kedua dari sebuah Prasasti Siwagrha. #publisherstory https://kumparan.com/tugujogja/2-versi-cerita-soal-pembangunan-candi-prambanan-1rH0PA06EjC?utm_medium=post&utm_source=Twitter&utm_campaign=int …",non_gempatsunami
1533,"Jelang 12 Tahun Tragedi Tsunami, Gempa Guncang Aceh  http://dlvr.it/Mqb8bP  pic.twitter.com/EIBvXvHAOa",gempatsunami
1534,"Dari rekaman medis, Hendra (31) sudah bolak balik berobat ke RS karena menderita HIV. https://kumparan.com/@kumparannews/seorang-pria-di-yogya-ditemukan-meninggal-di-kosnya-diduga-idap-hiv-1rGiQQjh30n?utm_medium=post&utm_source=Twitter&utm_campaign=int …",non_gempatsunami
1535,Australia dan Qatar Bakal Ikut Copa America 2020 http://bit.ly/2Rh0y4O,non_gempatsunami
1536,"Gempa 7,1 SR di Sangihe, BMKG Sempat Aktifkan Peringatan Tsunami  http://dlvr.it/P1bx98  pic.twitter.com/4zjIYZAXxB",gempatsunami
1537,"#Gempa Mag:5.4, 07-Jan-19 21:11:50 WIB, Lok:2.52 LU,126.84 BT (153 km BaratLaut HALMAHERABARAT-MALUT), Kedlmn:10 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/9D4XZlLq7n",gempatsunami
1538,"Merespons usulan Menhub, DKI memutuskan semua pelabuhan wajib menerapkan sistem tiket online seiring pembangunan pelabuhan. http://bit.ly/2F2VZWM",non_gempatsunami
1539,"VIRAL   Baru Kenal, Ashanty Beberkan Perilaku Lucinta Luna http://bit.ly/2Qr4pMc",non_gempatsunami
1540,3 Gempa Berpotensi Tsunami di Tasikmalaya  http://dlvr.it/Q6BnvC,gempatsunami
1541,"#Gempa Mag:6.0, 02-Oct-18 06:59:42 WIB, Lok:10.57 LS,120.25 BT (66 km BaratDaya SUMBATIMUR-NTT), Kedalaman:10 Km, tidak berpotensi tsunami #BMKG",gempatsunami
1542,"#Gempa Mag:6.2, 28-Aug-18 14:08:10 WIB, Lok:10.96 LS,124.16 BT (106 km Tenggara KUPANG-NTT), Kedlmn:10 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/axoCBcJF1j",gempatsunami
1543,AHM Melepas 2.530 Konsumen lewat Mudik Bareng Honda https://otomotif.tempo.co/read/1211053/ahm-melepas-2-530-konsumen-lewat-mudik-bareng-honda?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …,non_gempatsunami
1544,Top 3 News: Palu Bak Kota Mati Usai Diguncang Gempa dan Tsunami  http://bit.ly/2IvG3Nf,gempatsunami
1545,"Chili Kembali Diguncang Gempa 6,8 SR, Tak Berpotensi Tsunami  http://bit.ly/1Hlplx3",gempatsunami
1546,Ganti Ban Motor di MotoXpress Diskon Ganti Oli https://otomotif.tempo.co/read/1209947/ganti-ban-motor-di-motoxpress-diskon-ganti-oli?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …,non_gempatsunami
1547,"Sebuah robot digunakan dalam pemeriksaan radioaktif di bekas pembangkit nuklir Fukushima, Jepang, yang luluh lantak akibat gempa dan tsunami dahsyat tahun 2011.  https://news.detik.com/internasional/d-4427005/jepang-kerahkan-robot-periksa-lelehan-reaktor-nuklir-di-fukushima?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1550064428 …",gempatsunami
1548,Drogba Dukung Lampard Tangani Chelsea http://bit.ly/2Re930C,non_gempatsunami
1549,Peringatan Tsunami untuk Gempa di Alaska dan Rusia Dicabut  http://detik.id/68VOk5  pic.twitter.com/vqO2wnmfjK,gempatsunami
1550,"Begini jejak eks anggota tim mawar, yang tengah menjadi sorotan pasca-peristiwa rusuh 22 Mei http://bit.ly/2WwLfpx",non_gempatsunami
1551,Jokowi menjenguk 23 pasien korban gempa dan tsunami Palu.  http://bit.ly/2RnpKqa,gempatsunami
1552,"Gempa Bermagnitudo 5.3 SR Guncang Bali, Tidak Berpotensi Tsunami  http://bit.ly/2OKBFLS",gempatsunami
1553,"Usai gempa bermagnitudo 7,4 mengguncang Sulawesi Tengah dan mengakibatkan tsunami di Palu, muncul informasi-informasi hoax. Ini kata BNPB:   https://news.detik.com/berita/d-4236081/ada-info-gempa-81-m-dan-tsunami-susulan-di-palu-bnpb-hoax?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom …",gempatsunami
1554,Petisi Online 'Cabut Status WNI Rizieq Shihab' di  http://bit.ly/87WIJZ  muncul pada 17 Mei 2019. Bagaimana aturan kewarganegaraan soal kehilangan status WNI? http://bit.ly/2WPUx4v,non_gempatsunami
1555,"Florentino Perez menjanjikan Zidane sebagai solusi untuk memperbaiki sisa musim Real Madrid, namun faktanya rapor Zizou tidak lebih baik ketimbang Santiago Solari~ https://tirto.id/dRvS",non_gempatsunami
1556,"Petisi ""Copot Anies Baswedan sebagai Gubernur DKI Jakarta!"" dalam  http://change.org  mencuat lagi, beberapa meminta kembalikan figur Ahok. http://bit.ly/2X7Ld8J",non_gempatsunami
1557,Tiket Kereta Cepat JKT-BDG dinilai cukup terjangkau. Masalahnya adalah bagaimana akses bagi pengguna yang nantinya menggunakan kereta cepat saat beroperasi di 2021?  #keretacepat #jakarta #bandung   via @Detikfinance https://finance.detik.com/infrastruktur/d-4588011/tiket-kereta-cepat-jakarta-bandung-terjangkau-tapi-aksesnya-gimana?utm_content=detikfinance&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1560677908 …,non_gempatsunami
1558,"Gemba magnitudo 5,2 terjadi di dekat Kabupaten Maluku Tenggara Barat. Gempa tidak berpotensi tsunami.  https://news.detik.com/berita/4382245/gempa-magnitudo-52-guncang-maluku-tenggara-barat?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1547331545 …",gempatsunami
1559,"Our biggest fans this week: @padangekspres, @infomitigasi, @kondekturbus_. Thank you! via  https://sumall.com/thankyou?utm_source=twitter&utm_medium=publishing&utm_campaign=thank_you_tweet&utm_content=text_and_media&utm_term=a1dc8537af760bb708e71bff … pic.twitter.com/Wc2agiyyEY",non_gempatsunami
1560,KPK Masih Telusuri Dugaan Suap Bupati Cirebon dari Proyek PLTU 2 http://bit.ly/2Iea31T,non_gempatsunami
1561,Gempa tidak berpotensi tsunami.  https://kumparan.com/@kumparannews/gmpa-5-1-m-getarkan-kepulauan-sitaro-sulut-1546799405585441188?utm_source=Twitter&utm_campaign=int&utm_medium=post …,gempatsunami
1562,"Tren Angkutan Lebaran 2019, Menhub: Penumpang Kereta Api Naik Jadi 1,8 Juta https://bisnis.tempo.co/read/1212247/tren-angkutan-lebaran-2019-menhub-penumpang-kereta-api-naik-jadi-18-juta?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
1563,Peringatan dini cuaca wilayah Kepulauan Riau [05 Juni 2019] #BMKG Selengkapnya klik tautan berikut http://www.bmkg.go.id/peringatan-dini/?p=k25g20190605 …,non_gempatsunami
1564,Cara Menteri Syafruddin Memantau ASN di Hari Pertama Masuk Kerja https://bisnis.tempo.co/read/1213464/cara-menteri-syafruddin-memantau-asn-di-hari-pertama-masuk-kerja?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …,non_gempatsunami
1565,KPU Data Ulang Pemilih hingga TPS di Sulteng Usai Gempa dan Tsunami  https://kumparan.com/@kumparannews/kpu-data-ulang-pemilih-hingga-tps-di-sulteng-usai-gempa-dan-tsunami-1539145575744331689?utm_source=Twitter&utm_campaign=int&utm_medium=post …,gempatsunami
1566,#KabarAkuratTepercaya Kronologi Gempa Lombok Bermagnitudo 7 Berpotensi Tsunami  http://bit.ly/2M4ADgr,gempatsunami
1567,Operator tidak bisa menolak warga yang sudah datang untuk mencoba kereta LRT meskipun belum mendaftar secara online. http://bit.ly/2IeDDUI,non_gempatsunami
1568,"Meski mendominasi MotoGP, Agostini menilai Marquez masih bisa dikalahkan. https://kumparan.com/@kumparansport/agostini-soal-dominasi-marquez-di-motogp-rasio-kekalahannya-1-10-1rGjQYcZ5lL?utm_medium=post&utm_source=Twitter&utm_campaign=int …",non_gempatsunami
1569,"IPW mendesak Polri segera menahan mantan Kapolda Metro Jaya Komisaris Jenderal (Purn) Sofyan Jacob, yang ditetapkan sebagai tersangka dugaan makar. http://bit.ly/2MFcrTz",non_gempatsunami
1570,"Peringkat Utang Naik, Sri Mulyani: Bisa Dorong Investasi Tapi.. https://bisnis.tempo.co/read/1211523/peringkat-utang-naik-sri-mulyani-bisa-dorong-investasi-tapi?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
1571,Pelaku Usaha Apresiasi Kesigapan PLN Hadirkan Listrik Paska Gempa dan Tsunami di Palu  http://dlvr.it/QnSx42,gempatsunami
1572,Irfan Hakim memutuskan untuk mundur dari program Siraman Qolbu yang tayang di MNCTV. http://bit.ly/2KIX1Ly,non_gempatsunami
1573,Sengketa saham belasan tahun BFI Finance kembali mengemuka  http://bit.ly/2X4r3jp,non_gempatsunami
1574,"#Gempa Mag:5.1, 22-Sep-18 06:20:33 WIB, Lok:0.83 LS,119.83 BT (9 km BaratLaut PALU-SULTENG), Kedlmn:10 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/kjkLSBeCT7",gempatsunami
1575,Tirto melihat jenazah Farhan tergeletak di kasur salah satu rumah sakit. Salah seorang saksi menyebut ia tertembak saat bentrokan pada Rabu dini hari. https://tirto.id/dU1u,non_gempatsunami
1576,Petisi Cabut WNI Rizieq Shihab Lampaui Target 75 Ribu Tandatangan? http://bit.ly/2QZvcQ8,non_gempatsunami
1577,"Penjara Congua di provinsi Guangdong, Cina menyediakan platform belanja online kepada para narapidana. http://bit.ly/2KILED6",non_gempatsunami
1578,Tol Kapalbetung resmi dibuka secara fungsional Rabu 29 Mei 2019 ini untuk menampung pemudik ke Sumatera. http://bit.ly/2QtbzQe,non_gempatsunami
1579,"Mudik Naik Mobil Lawas, 2 Suku Cadang Ini Sering Bermasalah https://otomotif.tempo.co/read/1210228/mudik-naik-mobil-lawas-2-suku-cadang-ini-sering-bermasalah?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
1580,BMKG Mencabut Peringatan Dini Tsunami Gempa Lombok  http://bit.ly/2AK6hvt,gempatsunami
1581,"Tagar #RaisaMeetSutopo bermula ketika Sutopo beberapa kali mengetwit, mengabarkan perkembangan informasi tentang gempa dan tsunami di Sulawesi Tengah.  http://dlvr.it/Qm7VL0",gempatsunami
1582,Perlakuan ini dapat membuat transmisi rusak. http://dlvr.it/R6hJTs,non_gempatsunami
1583,"#Gempa Mag:5.2, 29-Jun-18 08:55:28 WIB, Lok:5.98 LS,142.59 BT (250 km Tenggara BOVENDIGOEL-PAPUA), Kedlmn:10 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/NW7bVstFXV",gempatsunami
1584,"Ada sederet peralatan di Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) untuk memantau datangnya gempa hingga tsunami.  https://news.detik.com/foto-news/4364099/sederet-peralatan-bmkg-untuk-pantau-gempa-sampai-tsunami?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1546132757 …",gempatsunami
1585,"Dua Gempa di Selatan Jawa, Waspada Tsunami  http://regional.kompas.com/read/2017/12/16/00193811/dua-gempa-di-selatan-jawa-waspada-tsunami …",gempatsunami
1586,"Vietnam tak butuh lama untuk mewujudkan mobnas pertamanya. Usai diumumkan pada 2017, mobnas bernama VinFast sudah diproduksi dan siap dikirim ke konsumen nih. Hmm... Indonesia? #mobnas #vietnam   via @DetikOto https://oto.detik.com/mobil/d-4588409/bikin-mobil-nasional-vietnam-cuma-butuh-2-tahun?utm_content=detikoto&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1560759905 …",non_gempatsunami
1587,"Bekas anak buah Prabowo Subianto, Fauka Noor Farid, ditengarai berada di belakang unjuk rasa yang berakhir rusuh pada 21-22 Mei lalu  http://bit.ly/2IuOqJE",non_gempatsunami
1588,Kementerian Perdagangan menggelar Bazar Ramadan 2019 yang dimulai 27 - 29 Mei 2019 http://bit.ly/2HDOA1P,non_gempatsunami
1589,"Akan tersedia 3,7 juta lapangan pekerjaan baru, namun sejumlah 62,7 juta terancam akan kehilangan pekerjaan dalam menghadapi Revolusi Industri 4.0 http://bit.ly/2WSXwZV",non_gempatsunami
1590,Memiliki mobil yang aman dikendarai adalah idaman setiap orang. https://oto.detik.com/advertorial-news-block/d-4588471/aman-dan-nyaman-xpander-cocok-untuk-keluarga-indonesia?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1560732672 …,non_gempatsunami
1591,"Melihat Guncangan Gempa 8,3 SR Chile Pemicu Tsunami  http://news.liputan6.com/read/2319494/melihat-guncangan-gempa-83-sr-chile-pemicu-tsunami … pic.twitter.com/2zf5IIyd3Z",gempatsunami
1592,"Mudik Lebaran 2019, Kereta Api Indonesia mengoperasikan empat kereta sleeper jenis terbaru yang dinamakan Luxury 2. https://foto.tempo.co/read/72698/intip-fasilitas-mewah-kereta-sleeper-luxury-2-untuk-mudik-lebaran?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=Foto_Robb …",non_gempatsunami
1593,"#Gempa Mag:5.2, 18-Mar-18 18:35:05 WIB, Lok:0.59 LU,121.50 BT (27 km BaratDaya POHUWATO-GORONTALO), Kedlmn:102 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/oE8zIBq5XG",gempatsunami
1594,Thomas Djorghi belum menemukan wanita yang sesuai dengan kriterianya hingga saat ini. https://kumparan.com/@kumparanhits/thomas-djorghi-masih-single-di-usia-50-belahan-jiwa-bukan-segalanya-1rGckWpFzgx?utm_medium=post&utm_source=Twitter&utm_campaign=int …,non_gempatsunami
1595,"Gempa 7,4 SR Guncang Alaska, Berpotensi Tsunami  http://de.tk/uC4ku",gempatsunami
1596,Asus memperkenalkan dua headset Asus ROG Theta dan ROG Theta Electret di Computex 2019. http://bit.ly/2XdgMhq,non_gempatsunami
1597,"Lebaran, Okupansi Kereta Premium Luxury Lebih dari 80 Persen https://bisnis.tempo.co/read/1211814/lebaran-okupansi-kereta-premium-luxury-lebih-dari-80-persen?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
1598,"Gempa 5,6 SR Guncang Jayapura, Tidak Berpotensi Tsunami  http://detik.id/6JYJI4  pic.twitter.com/zrRKnnMWUM",gempatsunami
1599,"#Gempa Mag:5.1, 06-Sep-18 13:43:09 WIB, Lok:8.28 LS,116.97 BT (15 km BaratLaut P.SARINGI-NTB), Kedalaman:10 Km, tidak berpotensi tsunami #BMKG",gempatsunami
1600,"TNI menurunkan kekuatan penuh angkatan udaranya untuk membantu korban gempa bumi dan tsunami di Sulawesi Tengah. Sementara, Polda Sulawesi Tenggara mengirim 215 personil Brimob untuk membantu evakuasi korban gempa. #Liputan6SCTV pic.twitter.com/aw6y6GkRB8",gempatsunami
1601,Polisi Sita Telepon Seluler dan Buku Tabungan Habil Marati http://bit.ly/2KfhesD,non_gempatsunami
1602,Peringatan dini cuaca wilayah Sumatera Selatan [16 Juni 2019] #BMKG Selengkapnya klik tautan berikut http://www.bmkg.go.id/peringatan-dini/?p=mvvx20190616 …,non_gempatsunami
1603,Gempa dan Tsunami:  PM Jepang Kerahkan Gugus Tugas Darurat  http://kom.ps/CX5,gempatsunami
1604,Leader boy group iKON ini memutuskan meninggalkan YG Entertainment sebagai buntut dari pemberitaan soal dirinya yang mengonsumsi narkoba. https://tirto.id/eciL,non_gempatsunami
1605,"Kasus Makar, Ini Jadwal Baru Pemeriksaan Eks Kapolda Sofyan Jacob http://bit.ly/2XJqPLK",non_gempatsunami
1606,Ketua Dewan Komisioner OJK Wimboh Santoso memprediksi penyaluran kredit perbankan pada tahun depan bakal tumbuh hingga 14 persen. http://bit.ly/2F8MVzT,non_gempatsunami
1607,"Selamat pagi, berita baru dari website BNPB 'PRESIDEN INSTRUKSIKAN MASTERPLAN ANTISIPASI GEMPA DAN TSUNAMI'  http://bit.ly/bnpb170412",gempatsunami
1608,"Karena kepolosan, mereka sering berbuat usil saat orang tua salat  http://bit.ly/2I4afk2  pic.twitter.com/Nf9KwZwuty",non_gempatsunami
1609,"Menlu Jerman Terbang ke Iran Temui Presiden Rouhani, Ada Apa? http://bit.ly/2Zj0sfF",non_gempatsunami
1610,"Pandeglang Diguncang Gempa, Tak Berpotensi Tsunami  http://de.tk/QGsW9",gempatsunami
1611,"Wiranto: ""Saya menaruh hormat betul atas pernyataan beliau untuk mengajak para pendukungnya, para simpatisannya untul melakukan langkah-langkah positif."" http://bit.ly/2RbP02I",non_gempatsunami
1612,"Gempa bumi berkekuatan magnitudo 5.0 mengguncang Banggai Kepulauan (Banggaikep), Sulawesi Tengah. Gempa tidak berpotensi tsunami.  https://news.detik.com/berita/d-4517718/gempa-magnitudo-50-guncang-banggai-kepulauan-sulteng?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1555724160 …",gempatsunami
1613,"Setidaknya pada bulan Ramadhan tahun 2019, ada sekitar 60 pelaku begal yang masih berusia di bawah umur. http://dlvr.it/R6lf1G",non_gempatsunami
1614,"""Rumah Merah Putih film kesembilan kami. Ini insya Allah awal trilogi di perbatasan,"" ujar Nia. #Entertainment https://entertainment.kompas.com/read/2019/06/17/171414610/rumah-merah-putih-dibuat-trilogi …",non_gempatsunami
1615,"Piala Dunia Wanita pertama kali diselenggarakan di Cina tahun 1991. Awalnya hanya diikuti oleh 45 timnas, lalu berkembang hingga 128 timnas pada tahun 2015.   Tahun ini, dunia juga merayakan sepak bola wanita, karena sepak bola juga punya wanita 🙆  https://tirto.id/dL6P  pic.twitter.com/zrqKfgr98E",non_gempatsunami
1616,"#Gempa Mag:5.2, 10-Dec-18 16:53:59 WIB, Lok:9.20 LS,117.82 BT (79 km Tenggara SUMBAWA-NTB), Kedalaman:56 Km, tidak berpotensi tsunami #BMKG",gempatsunami
1617,Bertahan Hidup dengan Mengais Rongsokan Sisa Gempa dan Tsunami Palu  http://dlvr.it/QnCQqv,gempatsunami
1618,"Jonan menilai, tak masalah jika AKR Corporindo berhenti menyalurkan solar subsidi. Masih ada SPBU Pertamina. https://kumparan.com/@kumparanbisnis/jonan-soal-akr-setop-jualan-solar-tak-masalah-1rGfBIekQt0?utm_medium=post&utm_source=Twitter&utm_campaign=int …",non_gempatsunami
1619,"Ada setidaknya dua rekomendasi dari tim Ad Hoc untuk universitas. Pertama, usul pemberian sanksi pada sang dosen. Kedua, meminta universitas memeriksa kejiwaan sang dosen pada psikiater. #NamaBaikKampus  https://tirto.id/dKUa  pic.twitter.com/h7axZQjGYm",non_gempatsunami
1620,"#Gempa Mag:5.1, 30-Nov-18 03:42:04 WIB, Lok:8.84 LS,109.74 BT (122 km BaratDaya KULONPROGO-DIY), Kedlmn:18 Km, tdk berpotensi tsunami #BMKG pic.twitter.com/vHKQKHurNW",gempatsunami
1621,12 Kereta Api Jarak Jauh Akan Berhenti di Stasiun Jatinegara Hari Ini https://bisnis.tempo.co/read/1209967/12-kereta-api-jarak-jauh-akan-berhenti-di-stasiun-jatinegara-hari-ini?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …,non_gempatsunami
1622,"Gempa 5,6 SR Goyang Ambon, Tidak Berpotensi Tsunami  http://de.tk/8NigK",gempatsunami
1623,"Imbas KA Anjlok di Nagreg, Kecepatan Kereta 10 Kilometer per Jam https://bisnis.tempo.co/read/1210896/imbas-ka-anjlok-di-nagreg-kecepatan-kereta-10-kilometer-per-jam?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit …",non_gempatsunami
1624,"Gempa tidak berpotensi tsunami tapi cukup dirasakan di Morowali Sultra dan Sorowako, Sulsel.  https://kumparan.com/@kumparannews/gempa-5-7-magnitudo-getarkan-kepulauan-banggai-sulawesi-tengah-1qxYdC0mJVJ?utm_source=dlvr.it&utm_medium=twitter …",gempatsunami
1625,"Sudah di-download lama-lama, eh ternyata aplikasinya jelek, palsu, atau bahkan berbahaya. Hadeh~   http://tirto.id/d6YT  pic.twitter.com/We57b7eujI",non_gempatsunami
1626,"Mantan pesepakbola era 1990-an, Rusman Paransi, selamat dari bencana gempa dan tsunami yang melanda Palu, Sulawesi Tengah. Begini ceritanya:   https://news.detik.com/berita/d-4243905/kisah-eks-bek-arema-selamatkan-2-cucu-saat-gempa-guncang-palu?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom …",gempatsunami
